ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
101247,0.036554584,0.028660733,0.02388628,0.021202261,0.003079921,0.015835207,0.002954582
100653,0.010622187,0.010516471,0.010490555,0.010452727,0.010427,0.054096722,0.072791916
100812,0.050837973,0.042256412,0.02985942,0.025632412,0.001897011,0.012286943,0.001377974
101188,0.137409086,0.08961453,0.09082795,0.076038009,0.028638402,0.055789849,0.006126988
101385,0.02483544,0.018514698,0.012650287,0.010356402,0.003134135,0.00570458,0.001622305
100637,0.030383111,0.018930846,0.016122038,0.013189531,0.002447984,0.005524111,0.002958361
100102,0.006316869,0.005475239,0.004123971,0.003654513,0.005135726,0.004025545,0.0024956
101698,0.029139708,0.02329258,0.016715561,0.014096952,0.001634544,0.006175381,0.001437802
100766,0.119423762,0.050395702,0.094364094,0.085880267,0.07111233,0.02657741,0.006065517
101094,0.021343584,0.014309485,0.005100504,0.003984731,0.002490363,0.004155297,0.002466614
100058,0.157577914,0.080472581,0.113816455,0.099426967,0.03808517,0.029914308,0.005531574
101137,0.077759009,0.0596939,0.054088055,0.04716842,0.021154826,0.031421517,0.003300895
100271,0.007745021,0.00634144,0.005290364,0.004938703,0.003143479,0.03337848,0.001391246
101606,0.020799549,0.016144474,0.016959914,0.015878823,0.011205061,0.023352851,0.005914873
101545,0.041440491,0.024467943,0.025464833,0.021477071,0.01374121,0.010168604,0.002575339
100663,0.020300903,0.020036564,0.019741152,0.019564269,0.015277072,0.024784595,0.002317884
101690,0.012211893,0.007456879,0.003273312,0.002818635,0.00264551,0.003130412,0.001777542
