ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100600,0.420880311,0.663002364,0.826352921,0.867126105,0.931595379,0.433445901,0.951202229
100206,0.062338941,0.913753736,0.318354189,0.382259435,0.971141241,0.970797665,0.998480255
100729,0.012913379,0.118364989,0.224244505,0.282720199,0.984807174,0.982687146,0.999244115
100485,0.833462449,0.92769571,0.970062488,0.974561823,0.97686898,0.945779345,0.977870315
101639,0.096313195,0.090940501,0.912599827,0.940977093,0.974621667,0.098880101,0.976968514
100954,0.36656266,0.501934916,0.877660699,0.919123706,0.961480688,0.91715157,0.973162104
100686,-0.050582747,-0.050150933,0.612746955,0.693394431,0.969081433,0.938753614,0.973448129
101497,0.064906703,0.2911975,0.566316703,0.658528198,0.990154585,0.922848602,0.988377454
100964,0.013684876,0.177280363,0.277007935,0.340003402,0.996719737,0.99532124,0.99876491
100929,0.045233261,0.253879214,0.420790693,0.517205829,0.991968165,0.97721057,0.999598004
101602,0.848275257,0.901649792,0.928978554,0.930832002,0.933724829,0.87932418,0.95357888
101303,0.934064558,0.944575812,0.968585881,0.969590707,0.971792834,0.939171869,0.977185758
101347,0.066473768,0.133188758,0.702377183,0.798786969,0.984970918,0.973209218,0.987064405
100621,0.067017943,0.228408046,0.504027517,0.604769147,0.996079584,0.936770433,0.995597955
101242,0.144222771,0.738313091,0.378572634,0.442128201,0.699370985,0.134534421,0.988028876
101049,0.16408045,0.444146015,0.447278911,0.473551838,0.986540848,0.626526354,0.990258709
100809,0.873905382,0.940967046,0.976464328,0.978271309,0.978262847,0.957859963,0.978702017
101529,0.874502578,0.954030619,0.974586448,0.977027356,0.980013972,0.968089367,0.983861631
100828,0.283805629,0.480815945,0.497170592,0.555747012,0.935403216,0.935766248,0.998008522
100700,0.164093693,0.375583032,0.565961258,0.662274869,0.988166396,0.903451309,0.997920551
101202,0.336092622,0.558448963,0.788593517,0.859554777,0.987787124,0.91962208,0.993949519
100445,0.007224947,0.100665122,0.181421031,0.228563796,0.99432905,0.974918367,0.998176158
101028,0.108269918,0.228193609,0.551903952,0.652277938,0.971142246,0.965594495,0.994348479
100190,0.249776127,0.174086579,0.814295106,0.870357773,0.953281744,0.922488075,0.967408828
100514,0.389881819,0.511338258,0.871993288,0.919235406,0.983855553,0.965675625,0.989550848
100885,0.398488321,0.650564028,0.883351384,0.924743069,0.991434763,0.931486651,0.99731733
100081,0.043430997,0.217381905,0.381668251,0.466208655,0.994067811,0.825586496,0.998570578
100300,0.051554314,0.234950851,0.359482709,0.430785113,0.997253482,0.559100185,0.998128396
100962,0.069350291,0.286397148,0.409334015,0.493342239,0.888325342,0.95421352,0.9960725
101717,0.254090135,0.623305756,0.795921448,0.864198825,0.994856437,0.988436912,0.998796447
100261,0.03183231,0.594807864,0.188697357,0.244356885,0.471878828,0.806215533,0.998823506
100836,0.107909637,0.628074193,0.496310145,0.575228934,0.854168163,0.813737044,0.995402569
101025,0.11256647,0.305856315,0.496244702,0.587383859,0.997342482,0.951122983,0.997524244
100942,0.458221476,0.924056246,0.979680101,0.995866909,0.909961419,0.944936639,0.999785411
101442,0.062651063,0.804345137,0.383799761,0.453928678,0.983780464,0.686711565,0.997842137
100561,0.781991157,0.787212676,0.936221097,0.949536678,0.967491786,0.76314919,0.960909392
101262,0.042525202,0.154893484,0.20933707,0.262995674,0.531364412,0.732895523,0.97316645
101172,0.050446504,0.314053338,0.585622084,0.638440995,0.984190282,0.585433608,0.99050825
101727,0.025940246,0.736610348,0.169390317,0.21205615,0.982286809,0.993870138,0.988553121
101530,0.715469538,0.807190807,0.928619783,0.954731029,0.991593026,0.972034669,0.99124449
101666,0.459442913,0.617049238,0.86952557,0.907425245,0.978435908,0.82691706,0.98649108
